id,name,salary,responsibility,requirement,url
118192024,Директор по информационным технологиям (CIO),Зарплата не указана,"Разработка и реализация IT-стратегии компании в соответствии с её бизнес-целями. Внедрение единой экосистемы «офис» , все опции должны быть...","Руководящий опыт (от 3 человек). Умение и желание общаться с <highlighttext>программистами</highlighttext> и аналитиками, топ-менеджерами компаний. Глубокое понимание современных ИТ...",https://api.hh.ru/vacancies/118192024?host=hh.ru
117078312,Unity разработчик,"{'from': 85000, 'to': 0, 'currency': 'RUR', 'gross': False}","Разработка игр. - Оптимизация кода, улучшение производительности. - Участие в обсуждении и реализации идей, повышающих конкурентоспособность продукта. - Реализация готового продукта с последующей...","Успешный опыт разработки. - Желание расти и развиваться. - Тим лид игрового подразделения Unity , в подчинении 15 человек (Опыт работы в компании...",https://api.hh.ru/vacancies/117078312?host=hh.ru
117712118,Project manager IT,"{'from': 100000, 'to': 200000, 'currency': 'RUR', 'gross': False}","координировать работу команды разработки. - ставить задачи <highlighttext>разработчикам</highlighttext> и контролировать их выполнение. - работать с мотивацией команды: ставить индивидуальные цели, помогать в...","Понимание технологий разработки IT-продукта на базовом уровне (архитектура, языки, фреймворки и библиотеки) будет важным преимуществом. Мы ищем человека с...",https://api.hh.ru/vacancies/117712118?host=hh.ru
117919077,Веб-дизайнер,"{'from': 40000, 'to': 80000, 'currency': 'RUR', 'gross': False}",Создания дизайн-макетов сайтов и мобильных приложений. Переработка и редизайн существующего дизайна. Описывать пользовательские сценарии. Взаимодействовать с <highlighttext>разработчиками</highlighttext> и тестировщиками...,"Чувство вкуса, внимательность и аккуратность. Опыт работы в команде, опыт взаимодействия с <highlighttext>разработчиками</highlighttext>. Огромное желание обучаться и стать профессионалом. ",https://api.hh.ru/vacancies/117919077?host=hh.ru
117953105,QA engineer/ Тестировщик,"{'from': 70000, 'to': 90000, 'currency': 'RUR', 'gross': False}","разрабатывать тестовую документацию (тест-планы, чек-листы, тест-кейсы и т. п.). - создавать баг-репорты. - взаимодействовать с QA, <highlighttext>разработчиками</highlighttext>, аналитиками. - ","Ты идеально подойдешь, если у тебя есть: - опыт работы тестировщиком - 1+ лет. - знание HTTP/HTTPS, JSON, SQL на уровне...",https://api.hh.ru/vacancies/117953105?host=hh.ru
118136520,Frontend Developer в VK Музыку,Зарплата не указана,"Разработка пользовательских и административных интерфейсов на стеке: TypeScript, React, MobX. Создание и поддержка продуктовых компонентов и UI-библиотеки. ","Опыт коммерческой разработки на JavaScript/TypeScript от трёх лет. Отличное знание React, HTML5/CSS3. Понимание принципов проектирования и...",https://api.hh.ru/vacancies/118136520?host=hh.ru
118184848,Senior Frontend developer,Зарплата не указана,"Работа в аккредитованной ИТ-компании. Работа в команде, использующей гибкий подход к разработке.","Опыт работы клиентской разработки не менее 3 лет. Уверенные знания Javascript, Typescript, React, Node.js. Знание системы контроля версий Git, устройство...",https://api.hh.ru/vacancies/118184848?host=hh.ru
117125100,Тестировщик ПО,Зарплата не указана,"Тестирование WEB, Mobile, Desktop, API. Исполнять и описывать тест-кейсы. Работать с баг-трекинговой системой. Воспроизводить ошибки, поступившие от пользователей. ",Имеете опыт тестирования API. Имеете базовые знания по работе с консолью <highlighttext>разработчика</highlighttext> в браузере. Внимательны к мелочам и поэтому в...,https://api.hh.ru/vacancies/117125100?host=hh.ru
117913081,Junior Python-разработчик,"{'from': 70000, 'to': 0, 'currency': 'RUR', 'gross': False}","Участие в разработке программных продуктов, начиная от создания новых функций и заканчивая устранением багов. Анализ требований и проектирование архитектуры программных...","Уверенное владение Python 3. Опыт работы с веб-фреймворками: знание Django/Flask, FastAPI. Опыт работы с базами данных. ",https://api.hh.ru/vacancies/117913081?host=hh.ru
118125185,Младший тестировщик Front-End (QA),Зарплата не указана,"Тестирование систем возрастной верификации, геолокации и ограничений учетных записей. Взаимодействие с <highlighttext>разработчиками</highlighttext>, дизайнерами и старшими QA-инженерами для повышения качества...","Степень бакалавра в области компьютерных наук, ИТ или смежных специальностях (или эквивалентный опыт). От 1 года опыта работы в тестировании...",https://api.hh.ru/vacancies/118125185?host=hh.ru
118127208,Frontend-разработчик,"{'from': 2000, 'to': 2500, 'currency': 'USD', 'gross': False}","Vue 3, composition api, работа с стейт менеджерами pinia, Vue query.","Typescript - проектирование типизации, знание основных утилит, умение пользоваться generic. Знание экосистемы - Vue router, i18n. Умение работать с ssr...",https://api.hh.ru/vacancies/118127208?host=hh.ru
115412867,Инженер по тестированию / QA Engineer,Зарплата не указана,"Разработка тест-кейсов, чек-листов, оформление тест-планов. Выполнение ручного тестирования (desktop приложения). Мониторинг/поддержание в рабочем состоянии стендов тестирования. ",Базовые знания Python. Базовый знания ООП. Опыт работы с pytest. Понимание принципов и подходов тестирования ПО. Опыт разработки тест-кейсов...,https://api.hh.ru/vacancies/115412867?host=hh.ru
117745136,Ведущий Golang разработчик (adtech),Зарплата не указана,Поддержку SSP/DSP. Командный сode-review. Активное участие в выборе необходимых технологий. Документирование созданного программного обеспечения.,"Опыт коммерческой разработки на GO — от 3-х лет. Хорошее знание SQL/NoSQL. Опыт работы с ClickHouse, Aerospike, Redis. ",https://api.hh.ru/vacancies/117745136?host=hh.ru
117900354,Тестировщик ПО,"{'from': 100000, 'to': 0, 'currency': 'RUR', 'gross': False}","...оценка объемов тестирования. Разработка, поддержка и актуализация тестовой модели. Составление отчетов по проведенному тестированию, грамотная и понятная <highlighttext>разработчикам</highlighttext> обратная связь.","1. Имеет опыт проведения регрессионного, интеграционного и функционального тестирования. 2. Опыт тестирования как настольных, так и веб-приложений. 3. ",https://api.hh.ru/vacancies/117900354?host=hh.ru
118109583,Python разработчик,Зарплата не указана,"Проектировать архитектуру микросервисов в рамках нового проекта. Разрабатывать высоконагруженные, масштабируемые, безопасные сервисы в рамках нового проекта компании по продаже IT...",Опыт коммерческой разработки от 2х лет. Самостоятельного ведения задачи от проектирования до внедрения. Знание и опыт применения ООП и...,https://api.hh.ru/vacancies/118109583?host=hh.ru
118025985,Администратор пункта выдачи,"{'from': 215000, 'to': 215000, 'currency': 'KZT', 'gross': False}",Выдача заказов клиентам в ПВЗ. Предоставлять высокий уровень сервиса клиентам. Соблюдения порядка и сохранности ПВЗ и ТМЦ. Обеспечить бесперебойную выдачу...,"Грамотная четкая поставленная речь, будет преимуществом знание двух языков - русский, казахский. Опыт работы в сфере обслуживания.",https://api.hh.ru/vacancies/118025985?host=hh.ru
118100141,Младший специалист корпоративного отдела,"{'from': 50000, 'to': 0, 'currency': 'RUR', 'gross': True}","Формирование счетов в 1С. Печать документов (акты, счета-фактуры) с отслеживанием отгрузок и наличия товаров на складе. ",Готовность к эффективному взаимодействию с коллегами. Способность адаптироваться к изменениям и новым условиям. Пунктуальность и организованность. Навыки работы с 1...,https://api.hh.ru/vacancies/118100141?host=hh.ru
118146443,QA Engineer | Тестировщик ПО,"{'from': 100000, 'to': 0, 'currency': 'RUR', 'gross': False}",Формирование и внедрение процессов QA. Работа с багтрекинговой системой. Взаимодействие с командой <highlighttext>разработчиков</highlighttext>. Опыт работы с базами данных на уровне...,Понимание основных принципов тестирования. Опыт ручного тестирования пользовательского интерфейса веб-приложений не менее 3 лет. Опыт работы с системами багтрекинга. ,https://api.hh.ru/vacancies/118146443?host=hh.ru
118038063,Администратор пункта выдачи,"{'from': 185000, 'to': 185000, 'currency': 'KZT', 'gross': False}",Выдача заказов клиентам в ПВЗ. Предоставлять высокий уровень сервиса клиентам. Соблюдения порядка и сохранности ПВЗ и ТМЦ. Обеспечить бесперебойную выдачу...,"Грамотная четкая речь, будет преимуществом знание двух языков - русский, казахский. Опыт работы в сфере обслуживания.",https://api.hh.ru/vacancies/118038063?host=hh.ru
118073685,Manual QA Engineer (Middle),"{'from': 1200, 'to': 1800, 'currency': 'USD', 'gross': False}","Тестирование backend, ios, android в равных долях. Работа со снифферами трафика. Работа с инструментами аналитики. Помощь <highlighttext>разработчикам</highlighttext> в поисках багов.","Опыт тестирования мобильных приложений (iOS / Android) от 2 лет. Понимание того, как работает web, HTTP, знание REST. Навыки организации автоматизации...",https://api.hh.ru/vacancies/118073685?host=hh.ru
118143334,People Partner,Зарплата не указана,"Participation in the <highlighttext>development</highlighttext> and implementation of tasks and projects aimed at <highlighttext>developing</highlighttext> corporate culture, employee engagement and satisfaction both...",At least 3 years of work experience with key HR-processes of the company and as an HRG. ,https://api.hh.ru/vacancies/118143334?host=hh.ru
118157917,Python-разработчик,Зарплата не указана,"...внедрение лучших практик в кодовую базу. Работа в продуктовой команде (руководитель проекта, менеджер продукта, дизайнер, frontend и backend-<highlighttext>разработчики</highlighttext>, тестировщики).","Уверенное знание основ Python. Навыки работы с Django, понимание шаблона проектирования MVC, плюсом будет навыки работы с FastAPI. ",https://api.hh.ru/vacancies/118157917?host=hh.ru
118178933,Government Relations (GR) Manager,Зарплата не указана,"Participate in negotiations with government authorities, shareholders, partners, and contractors on regulatory and policy matters. Facilitate the <highlighttext>development</highlighttext> of new...",Proven negotiation skills and strategic thinking. Experience in <highlighttext>developing</highlighttext> and implementing GR strategies. Excellent communication and analytical skills. ,https://api.hh.ru/vacancies/118178933?host=hh.ru
118129691,Технический директор,Зарплата не указана,"Функционал: Управление проектами, контроль процессов их выполнения, оценка результатов. Контроль и планирование графиков работ. Планирование и распределение бюджета. ","Наличие технического высшего образования. Опыт работы в направлении ОВ, ВК. Навыки стратегического планирования (грамотное распределение задач для достижения целей компании). ",https://api.hh.ru/vacancies/118129691?host=hh.ru
117039655,Специалист по ручному функциональному тестированию,Зарплата не указана,Сейчас мы находимся в поиске Специалиста по ручному функциональному тестированию на проект-IRIS Каско ЮЛ (Страховые фабрики). Цель проекта - перевести...,"Высшее(неоконченное высшее)образование. Опыт работы на аналогичной должности от 1 года. Владение навыком создания артефактов тестирования(тест-кейсы, чек...",https://api.hh.ru/vacancies/117039655?host=hh.ru
117373467,Java-разработчик,Зарплата не указана,"Разрабатывать сложные, высоконагруженные системы на Java 11. Разработка интеграционных решений и интерфейсов (REST, SOAP). Разработка серверной бизнес-логики и БД. ","Обязательно: опыт разработки Enterprise-приложений, Git, умение работать с багтрекером. Java 8 и выше, Spring Boot, Spring MVC, Spring Data...",https://api.hh.ru/vacancies/117373467?host=hh.ru
117938980,Руководитель управления цифровой трансформации,Зарплата не указана,"...компаниями-<highlighttext>разработчиками</highlighttext> ИТ-решений. Участие в подготовке конкурсной документации для конкурентных закупочных процедур. Формирование кросс-функциональной ИТ-команды (<highlighttext>разработчики</highlighttext>, тестировщики...","Высшее образование (в области компьютерных наук, техническое). Опыт работы от 5-ти лет в сфере информационных технологий. Управленческий опыт не...",https://api.hh.ru/vacancies/117938980?host=hh.ru
117964479,Frontend Developer,Зарплата не указана,Разрабатывать web-интерфейсы для продажи страховых продуктов. Участвовать в мозговых штурмах и генерации предложений по вводу новых/ замене существующих сервисов...,Опыт коммерческой разработки от 3 лет. Уверенное владение JavaScript и TypeScript. Уверенные навыки создания SPA приложений на React. ,https://api.hh.ru/vacancies/117964479?host=hh.ru
118049217,Специалист по тестированию,Зарплата не указана,Тестирование существующих и внедряемых функций сайта на предмет их удобства для пользователя (usability). Разработка тест кейсов. Взаимодействие с <highlighttext>разработчиками</highlighttext>.,"Опыт работы - не менее 1,5 лет в качестве специалиста по тестированию. Опыт тестирования UI. Опыт в тестировании мобильных приложений. ",https://api.hh.ru/vacancies/118049217?host=hh.ru
118155017,Младший Java разработчик,"{'from': 80000, 'to': 100000, 'currency': 'RUR', 'gross': True}",Разработка клиент-серверных приложений на платформе Java с WEB интерфейсом.,"Уверенное знание принципов объектно-ориентированного программирования, Java-core, SQL, теории СУБД. Опыт работы с одной из реляционных БД (PostgreSQL, Oracle...",https://api.hh.ru/vacancies/118155017?host=hh.ru
117082444,Тестировщик / QA-engineer,"{'from': 100000, 'to': 0, 'currency': 'RUR', 'gross': True}",Разработка новых и актуализация старых тест-кейсов. Взаимодействие с <highlighttext>разработчиками</highlighttext> по выявленным сбоям в работе ПО. Аудит технической документации с...,"Знание теории тестирования, видов тестирования. Технический английский (чтение). Знание принципов ручного тестирования.",https://api.hh.ru/vacancies/117082444?host=hh.ru
117738627,Веб-дизайнер,Зарплата не указана,"Разрабатывать адаптивные, стильные сайты и интерфейсы. Создавать графику для веб-проектов (иконки, баннеры, иллюстрации). Работать с Tilda, вносить правки, настраивать...","Понимание UX/UI, usability и современных трендов веб-дизайна. Базовые знания HTML будут плюсом. Способность взаимодействовать с <highlighttext>разработчиками</highlighttext> и предлагать...",https://api.hh.ru/vacancies/117738627?host=hh.ru
118053483,Специалист по тестированию (Junior QA),"{'from': 80000, 'to': 100000, 'currency': 'RUR', 'gross': True}",Проведение регрессионного тестирования. Тестирование по готовым тест-кейсам. Актуализация и развитие тестовой модели продукта. Создание тестовых сценариев. Локализация дефектов. ,"Знание SQL, Postman,Swagger UI. Умение пользоваться консолью <highlighttext>разработчика</highlighttext> (console, network). Понимание жизненного цикла разработки ПО. Высшее / неоконченное высшее образование...",https://api.hh.ru/vacancies/118053483?host=hh.ru
118155548,Backend-разработчик,"{'from': 100000, 'to': 140000, 'currency': 'RUR', 'gross': False}",Инфраструктура используется тысячами студентов и корпоративными клиентами. — Партнерство с топовыми IT-компаниями (интеграция их решений в обучение).  Поддерживать и развивать...,"CI/CD: GitLab, Ansible (опционально). — Бонус: опыт с инструментами кибербезопасности (Metasploit, Wireshark и т.д.). Мы ждем: ️ Опыт работы с...",https://api.hh.ru/vacancies/118155548?host=hh.ru
118160102,Разработчик .net (Middle C#),Зарплата не указана,"Написанием интеграционных обменов с внутренними сервисами компании. Разработкой и согласованием контрактов с frontend <highlighttext>разработчиками</highlighttext>. Взаимодействием с аналитиками, проектированием и согласованием...","Опыт применения практик разработки (FT, UT, CodeReview), желательно TDD. Опыт управления группой <highlighttext>разработчиков</highlighttext> (наставничество). Желательные требования: Опыт работы в команде...",https://api.hh.ru/vacancies/118160102?host=hh.ru
118185868,Инженер-эколог,"{'from': 0, 'to': 150000, 'currency': 'RUR', 'gross': True}","Увязка проектных решений во взаимодействии с <highlighttext>разработчиками</highlighttext> смежных разделов проектной документации (ПОС, ТКР и пр.). Сопровождение раздела МООС в органах...",,https://api.hh.ru/vacancies/118185868?host=hh.ru
117990294,Тестировщик (уровень Junior),Зарплата не указана,"Взаимодействовать с <highlighttext>программистами</highlighttext> по вопросам разработки системы. Взаимодействовать с <highlighttext>разработчиками</highlighttext>, аналитиками. Проводить функциональный, регрессионный, интеграционный и смоук тестирования. ","Техническое образование - обязательно. Знание теории и лучших практик тестирования ПО. Знание методик тестирования. Опыт работы с СУБД, знание языка SQL...",https://api.hh.ru/vacancies/117990294?host=hh.ru
118012524,Senior Lawyer,"{'from': 500000, 'to': 600000, 'currency': 'RUR', 'gross': True}",JVs). Design legal solutions to accommodate enquiries of Business <highlighttext>Development</highlighttext> and. Set up new companies in wide range of jurisdictions. ,Degree in law from a university. Minimum of 8 years post-qualification experience in a law firm or as a...,https://api.hh.ru/vacancies/118012524?host=hh.ru
118039049,Middle Frontend разработчик React,"{'from': 150000, 'to': 220000, 'currency': 'RUR', 'gross': False}",Разработка фронтальных приложений на React и TypeScript. Верстка по дизайну из Фигмы. Работа в продуктовой команде по Agile.,"Опыт работы с Typescript. Знание NodeJS и его экосистемы. Знание React/Redux, опыт написания компонентов. Тестирование написанного кода с помощью...",https://api.hh.ru/vacancies/118039049?host=hh.ru
118072808,Junior Unity (c#) developer,"{'from': 60000, 'to': 100000, 'currency': 'RUR', 'gross': False}",С полного нуля разработать кросс-платформенную мультиплеерную игру.,"Хорошего знания C# (ООП). Хорошего знания Unity. Высокой степени самоорганизации. Опыт верстки в UCSS, CSS, UIBuilder. Понимание клиент-сервесного взаимодействия. ",https://api.hh.ru/vacancies/118072808?host=hh.ru
118094662,Manual QA tester,"{'from': 800, 'to': 1200, 'currency': 'USD', 'gross': True}","Participate in kickoff and demo meetings with the <highlighttext>development</highlighttext> team.  Write and maintain comprehensive QA documentation, including test plans, smoke...",English: Level B1 or above. All documentation is in English.  Russian: Team meetings are conducted in Russian.  ,https://api.hh.ru/vacancies/118094662?host=hh.ru
118192310,Java-разработчик,Зарплата не указана,"Разработка системы электронного документооборота под ОС Astra Linuх. Поддержка существующего кода, добавление нового функционала, исправление багов.","Знание технического английского языка. Знание паттернов проектирования, принципов ООП, SOLID, MVC. Знание классических алгоритмов и структур данных. Знание UNIX-подобных...",https://api.hh.ru/vacancies/118192310?host=hh.ru
117991309,Junior Backend Developer,"{'from': 0, 'to': 50000, 'currency': 'KGS', 'gross': False}","Разработка и поддержка веб-приложений на Java (Spring Boot, Spring MVC). – Работы с базами данных (PostgreSQL, MongoDB, Redis). – ",Работа с GIT и Docker. Hard skills: – Знания Java (версии 8 и выше). – Основы работы с фреймворком Spring (Spring Boot...,https://api.hh.ru/vacancies/117991309?host=hh.ru
118024211,Frontend разработчик(Pipeliner),Зарплата не указана,Работать в продуктовой Scrum команде. Разрабатывать и поддерживать фичи на ванильном JS и чуть-чуть на Реакте. Читать код (в...,Опыт работы во frontend-разработке не менее 3 лет. Уверенное знание JavaScript. Уверенное знание HTML/CSS. Опыт работы с React...,https://api.hh.ru/vacancies/118024211?host=hh.ru
118183134,Стажер SDET инженер по тестированию,Зарплата не указана,Участвовать в проекте по разработке платформы управления виртуализацией в качестве SDET/QA инженера. Получать экспертизу в разнообразных практиках тестирования и...,Взаимодействовать с наставниками и перенимать их опыт. Осваивать архитектуру проекта и современные подходы в разработке. НАШИ ОЖИДАНИЯ: Получаешь высшее техническое...,https://api.hh.ru/vacancies/118183134?host=hh.ru
115393862,Специалист контакт-центра (без холодных звонков),"{'from': 0, 'to': 80000, 'currency': 'RUR', 'gross': True}","Работа с входящими обращениями клиентов по различным каналам (телефон ~ 50% времени, в остальном, работа с письменными обращениями: почта, мессенджеры, чат...","Грамотную русскую речь. Обучаемость и интерес к современным технологиям. Желание развиваться, расти профессионально.",https://api.hh.ru/vacancies/115393862?host=hh.ru
117380753,Frontend-разработчик,Зарплата не указана,Улучшать UI и пользовательский опыт для компонентов облака для видеонаблюдения. Развивать наше собственное облако для видеонаблюдения. Разрабатывать новые фичи для...,"Имеете опыт разработки стабильного и быстрого frontend. Понимаете принципы хорошего UI/UX. Умеете работать со схемами API (Swagger, OpenAPI). ",https://api.hh.ru/vacancies/117380753?host=hh.ru
118122304,Frontend React/Next.js,"{'from': 80000, 'to': 120000, 'currency': 'RUR', 'gross': True}","Разрабатывать и поддерживать компоненты на React/Next.js с использованием TypeScript. Работать с UI-библиотеками (например, shadcn, vkui), создавать функциональные компоненты...",Опыт разработки на React/Next.js с использованием TypeScript. Опыт работы с библиотеками построения графиков React Chart на базе D3.js. ,https://api.hh.ru/vacancies/118122304?host=hh.ru
118176396,Разработчик программного обеспечения,Зарплата не указана,...прикладного программного обеспечения для отечественных ОС. Разработка инструментов автоматизации настройки оборудования для внутреннего пользования. Курирование программных проектов от сторонних <highlighttext>разработчиков</highlighttext>.,"Опыт в Go от 1 года, общей разработки от 3-х лет. Понимание принципов асинхронного программирования в Go (горутины, каналы...",https://api.hh.ru/vacancies/118176396?host=hh.ru
117047248,Юрист в рекламное агентство,Зарплата не указана,"Правовая экспертиза различных видов общехозяйственных договоров (договоры возмездного оказания услуг, подряд, агентирование, договоров, связанных с авторским правом, лицензионных договоров, отчуждения...","Опыт не менее 3 лет в юриспруденции. Высшее юридическое образование. Уверенные знания гражданского права, в том числе знание законодательства и...",https://api.hh.ru/vacancies/117047248?host=hh.ru
117412290,Frontend-разработчик (React),Зарплата не указана,Разработка новых фич для веб-приложений. Оптимизация UI/UX и производительности. Интеграция с API и WebSocket. Участие в код-ревью...,"JavaScript, TypeScript (опыт от 2 лет). React и его экосистема (Redux, React Query). CSS-фреймворки и утилитарные стили (например, Tailwind...",https://api.hh.ru/vacancies/117412290?host=hh.ru
118051606,Frontend разработчик,Зарплата не указана,"Разработка клиентских интерфейсов с использованием Vue, JavaScript (ES6), TypeScript. Участие в разработке архитектуры программного продукта.",3+ года опыта в разработке фронтенд-приложений на основе Vue (преимущественно Vue 3). Хорошее понимание принципов и лучших практик...,https://api.hh.ru/vacancies/118051606?host=hh.ru
118065684,Цифровой-графический дизайнер,"{'from': 700000, 'to': 800000, 'currency': 'KZT', 'gross': False}","Что нужно делать? - презентации. - логотипы, фирменные стили, айдентику и ее нанесение. - открытки. - журналы. - вижуалы для соц сетей, баннеры. - ","Должность: Цифровой-графический дизайнер. 1. Опыт работы графическим дизайнером не менее 3 лет, предпочтительно в сфере корпоративного дизайна или в...",https://api.hh.ru/vacancies/118065684?host=hh.ru
118129158,Системный аналитик,"{'from': 0, 'to': 180000, 'currency': 'RUR', 'gross': False}","Анализировать текущие решения, предлагать улучшения для оптимизации и повышения производительности систем. Консультировать <highlighttext>разработчиков</highlighttext> по вопросам технических требований и бизнес-логики.","Уверенное понимание принципов работы REST API (принципов, структуры, паттернов проектирования, кодов ответа), форматов данных (JSON, XML) и протокола HTTP в...",https://api.hh.ru/vacancies/118129158?host=hh.ru
117939947,Тестировщик ПО (QA),Зарплата не указана,"Разрабатывать и актуализировать сценарии тестирования и прочей тестовой документации на проектах разного уровня (TMS - Zephyr Scale). Выполнять функциональное регрессионное, исследовательское...","Понимание клиент-серверной архитектуры (HTTP, REST API), принципов работы десктопных и мобильных приложений. Знание инструментов <highlighttext>разработчика</highlighttext> Chrome. Опыт работы с...",https://api.hh.ru/vacancies/117939947?host=hh.ru
117988476,QA тестировщик (desktop),Зарплата не указана,"Взаимодействие с командой при устранении дефектов (бизнес аналитики, <highlighttext>разработчики</highlighttext>, системные аналитики). - Фиксация результатов тестирования. - Сопровождение приёмочного тестирования. - Сопровождение процесса внедрения...",Опыт организации и проведения различных видов тестирования. - Опыт работы с технической документацией. - Опыт в написании SQL-запросов и работе с...,https://api.hh.ru/vacancies/117988476?host=hh.ru
118155838,HTML-верстальщик / Frontend developer,"{'from': 500, 'to': 1500, 'currency': 'EUR', 'gross': False}",Верстка новых блоков в конструкторе веб-опросников (HTML+SCSS+JS). Создание новых CSS-тем оформления.,Опыт коммерческой разработки от 2 лет. Знание Vanilla JS/jQuery.,https://api.hh.ru/vacancies/118155838?host=hh.ru
118165649,Управляющий базой отдыха,"{'from': 400000, 'to': 400000, 'currency': 'KZT', 'gross': False}","Контроль всех сфер деятельности гостиницы. Решение проблемных и конфликтных ситуаций среди персонала, постояльцев. Ведение отчетности по каждому из подразделений. ","Умение системно выстраивать работу; Навыки ведения переговоров на уровне первых лиц организаций. Исполнительность, ответственность, дисциплинированность, качественное выполнение поставленных задач.",https://api.hh.ru/vacancies/118165649?host=hh.ru
118190038,Специалист по закупкам (Строительство),"{'from': 150000, 'to': 0, 'currency': 'RUR', 'gross': False}","Обработка заявок, поступающих с объектов строительства и их загрузка в ПО Синтека. Поиск товаров, их аналогов, поставщиков. Взаимодействие с логистическими...","Деньги. Стройку. Цифры. Дисциплину. Порядочность людей. Труд и усердие. Умеете работать в программах MS Office, Google документы, Cynteka, ЭДО. ",https://api.hh.ru/vacancies/118190038?host=hh.ru
117844190,Junior Java разработчик,"{'from': 80000, 'to': 0, 'currency': 'RUR', 'gross': False}",Разработка бэкэнда новых проектов компании. Поддержка существующих проектов компании.,Уверенное знание java. Понимание основ работы web-приложения. Понимание основ алгоритмизации. Опыт работы с NoSQL хранилищами. Знакомство с Spring (Core...,https://api.hh.ru/vacancies/117844190?host=hh.ru
117490101,Vue Middle Frontend-разработчик,Зарплата не указана,Адаптивная верстка на базе Figma. Разработкой новых проектов с нуля. Доработкой имеющихся проектов. Созданием легко масштабируемых и оптимизированных компонентов. ,Отличные знания фреймворка Vue.js. Опыт коммерческой разработки от 3х лет. Опыт работы в команде. Быть пунктуальным и организованным. ,https://api.hh.ru/vacancies/117490101?host=hh.ru
117936913,Директор продукта / Руководитель продуктового офиса,Зарплата не указана,Формирование стратегии и roadmap продукта. Управление полным циклом: от идеи до вывода на рынок и постпродажной поддержки. Приоритизация фич и...,"Опыт работы в роли Product Manager, Head of Product или CPO в технологических компаниях (B2B/SaaS, предпочтительно B...",https://api.hh.ru/vacancies/117936913?host=hh.ru
118117242,Технический директор,Зарплата не указана,"Планирование, организация, мотивация, контроль работы вверенных подразделений: ОКБ (<highlighttext>программисты</highlighttext>, конструкторы, закупки, сборочное производство). Организация и запуск серийного производства (от выбора...",Высшее техническое образование. Опыт работы в направлении робототехники и/или автоматизированных систем/БПЛА/тяжелом машиностроении (обязателен). Опыт управления компанией или...,https://api.hh.ru/vacancies/118117242?host=hh.ru
118125560,"Backend Developer (Java/Kotlin, Spring Boot, Oracle Database)",Зарплата не указана,Разработка и поддержка backend-части приложений. - Оптимизация производительности приложений и запросов к базе данных. - Участие в проектировании архитектуры приложений. - ,Опыт разработки на Java и/или Kotlin от 3-х лет. - Уверенные навыки Spring Boot. - Опыт работы с реляционными БД. - ,https://api.hh.ru/vacancies/118125560?host=hh.ru
117571741,Frontend-разработчик,"{'from': 130000, 'to': 0, 'currency': 'RUR', 'gross': False}",Разрабатывать и поддерживать системы в части frontend. Взаимодействовать с командой разработки.,"Опыт работы от 3-х лет. Отличное знание GIT, HTML, CSS, JavaScript, TypeScript, React Js, Figma, Webpack. Хуки. ",https://api.hh.ru/vacancies/117571741?host=hh.ru
118033866,Front-end разработчик (middle-senior),Зарплата не указана,"Разработка и поддержка сложных пользовательских интерфейсов на основе React и TypeScript. Проектирование и внедрение микро фронтенд-решений, обеспечение гибкости и...",Опыт в проектировании высоконагруженных фронтенд приложений. Опыт коммерческой разработки с использованием React от 3-х лет. Понимание принципов работы с...,https://api.hh.ru/vacancies/118033866?host=hh.ru
